maturity_yrs,zero_rate,fwd_rate,nss_zero,discount_factor
8.499698492462313,0.04345218134732464,0.047498245770572975,0.04412238501762433,0.6911969733802302
8.650050251256282,0.043523863896816506,0.0476568212722953,0.044231764866518475,0.6862703656782253
8.800402010050252,0.0435959401449162,0.047831063959400164,0.04434030493032039,0.6813618252759185
8.950753768844223,0.043668653424216934,0.04802097385392821,0.044447989430950435,0.6764698742005694
9.101105527638191,0.04374223098773424,0.048226550933496475,0.0445548032418914,0.6715930782205296
9.251457286432162,0.04381688531550706,0.048447795209013926,0.044660731873209666,0.6667300464707282
9.401809045226132,0.04389281529582933,0.04868470666917039,0.04476576145686269,0.661879431107584
9.552160804020101,0.043970207294925824,0.048937285324845356,0.04486987873228662,0.6570399269916714
9.702512562814071,0.04404923612717237,0.04920553118690363,0.0449730710322592,0.6522102713964981
9.852864321608042,0.04413006593648479,0.0494894442328886,0.04507532626903539,0.6473892437417639
10.00321608040201,0.044212852449872185,0.049798051454912624,0.045176632920746654,0.6425756560185456
10.153567839195981,0.04430088363455498,0.05051276628030789,0.045276980018063934,0.6377480195600126
10.303919597989951,0.04439656691371021,0.05119900417052553,0.04537635713111646,0.6328899947498341
10.45427135678392,0.044499162582434124,0.051856765126738105,0.04547475435666347,0.6280055212291572
10.60462311557789,0.044607972885803454,0.052486049127865,0.045572162305514155,0.6230984541083253
10.754974874371861,0.04472233908662625,0.05308685619718588,0.04566857209019079,0.6181725624722219
10.90532663316583,0.044841638775754165,0.05365918632462507,0.04576397531283226,0.613231528101222
11.0556783919598,0.04496528340186534,0.05420303952226267,0.0458583640533316,0.608278944401249
11.20603015075377,0.04509271600010526,0.054718415757721274,0.045951730857706374,0.6033183155362473
11.35638190954774,0.04522340910115633,0.05520531506518813,0.04604406872669456,0.5983530557562199
11.50673366834171,0.045356862804233226,0.05566373743439291,0.04613537110457423,0.5933864889138556
11.65708542713568,0.045492602999203956,0.056093682843914465,0.04622563186820278,0.5884218481626682
11.807437185929649,0.04563017972454424,0.05649515132779407,0.046314845316270656,0.5834622758294968
11.95778894472362,0.04576916564916993,0.05686814286451322,0.046403006158766955,0.578510823454172
12.10814070351759,0.04590915466737953,0.05721265745470924,0.04649010950665343,0.5735704519891298
12.258492462311558,0.046049760597196024,0.05752869512117519,0.04657615086174119,0.5686440321517546
12.408844221105529,0.04619061597333781,0.057816255831144414,0.04666112610676901,0.5637343449222603
12.5591959798995,0.046331370926888986,0.05807533960731268,0.046745031495678685,0.5588440821799592
12.709547738693468,0.046471692144489554,0.05830594643902044,0.04682786364408262,0.5539758474708344
12.859899497487438,0.04661126190053731,0.05850807632666171,0.04690961951992281,0.5491321568994136
13.010251256281409,0.046749777156495594,0.05868172927058186,0.04699029643431546,0.5443154401380397
13.160603015075377,0.04688694872194001,0.05882690529328203,0.04706989203257941,0.5395280415467498
13.310954773869348,0.04702250047246271,0.058943604350601385,0.04714840428544456,0.5347722213971055
13.461306532663318,0.047156168619988975,0.059031826476046,0.0472258314804366,0.5300501571934534
13.611658291457287,0.047287701031453376,0.05909157166976658,0.04730217221343638,0.525363945085259
13.762010050251257,0.047416856592137305,0.0591228399096608,0.04737742538040868,0.5207156013643134
13.912361809045228,0.04754340698678424,0.059127272358823105,0.047451590169299784,0.5161070469769238
14.062713567839197,0.04766722400241545,0.0591199083026172,0.04752466605209779,0.5115394769810548
14.213065326633167,0.04778830035890788,0.05910437996459637,0.04759665277705652,0.507013202726204
14.363417085427137,0.04790663665997032,0.05908068731144634,0.04766755036107673,0.5025284601656445
14.513768844221106,0.04802223348429563,0.059048830365359954,0.047737359082242886,0.49808546701314205
14.664120603015077,0.048135091386843264,0.059008809115219385,0.047806079472514446,0.49368442321267064
14.814472361809047,0.04824521090004359,0.05896062353880059,0.04787371231056539,0.48932551140615826
14.964824120603017,0.0483525925349296,0.05890427368048884,0.047940258614773135,0.4850088973989723
15.115175879396986,0.04845723678220123,0.05883975950694986,0.048005719636350724,0.4807347306228673
